ID,NAME,LGA_ID
4667,DAUDAWA,420
4668,TAFOKI,420
4669,"RUWAN GODIYA",420
4670,YARMALAMAI,420
4671,FASKARI,420
4672,SABONLAYI/GALADIMA,420
4673,MAIGORA,420
4674,DANDUTSE,421
4675,"UNGUWAR RABIU",421
4676,"UNG IBRAHIM",421
4677,"UNGUWAR MUSA",421
4678,DUKKE,421
4679,GOYA,421
4680,"MAI GAMJI",421
4681,MASKA,421
4682,"TUDUN IYA",421
4683,DUGUL,422
4684,YANDOMA,422
4685,INGAWA,422
4686,AGAYAWA,422
4687,JOBE/KANDAWA,422
4688,KURFEJI/YANKAURA,422
4689,MANOMAWA/KAFI,422
4690,BIDORE/YAYA,422
4691,BARERUWA/RURUMA,422
4692,DAUNAKA/B.KWARI,422
4693,DARA,422
4694,FARFARU,423
4695,YANGAIYA,423
4696,"JIBIA A",423
4697,"JIBIA B",423
4698,MAZANYA/MAGAMA,423
4699,G/BAURE/MALLAMAWA,423
4700,FARU,423
4701,BUGAJE,423
4702,RIKO,423
4703,KUSA,423
4704,YARTALATA/RIGOJI,424
4705,"DUTSIN KURA/KANYA",424
4706,MASARI,424
4707,"YARI BORI",424
4708,"SABUWAR KASA",424
4709,DANTUTTURE,424
4710,MAHUTA,424
4711,GAMZAGO,424
4712,YANDAKI,425
4713,DANKABA,425
4714,ABDALLAWA,425
4715,BAAWA,425
4716,GAFIYA,425
4717,GIRKA,425
4718,KAITA,425
4719,YANHOHO,425
4720,DANKAMA,425
4721,MATSAI,425
4722,"GATAKAWA S/GARI/MABAI",426
4723,ZANGO/ZABARO,426
4724,"PAUWA A&B",426
4725,KUKASHEKA,426
4726,HURYA,426
4727,"KANKARA A&B",426
4728,GARAGI,426
4729,BURDUGAU,426
4730,"WAWAR KAZA",426
4731,"DAN MURABU",426
4732,DAN'MAIDAKI,426
4733,"GALADIMA 'A'",427
4734,"GALADIMA 'B'",427
4735,KAFINSOLI,427
4736,TAFASHIYA/NASARAWA,427
4737,KUNDURU/GYAZA,427
4738,"KAFIN DANGI/FAKUWA",427
4739,SUKUNTUNI,427
4740,RIMAYE,427
4741,GACHI,427
4742,MAGAM/TSA,427
4743,"WAKILIN GABAS I",428
4744,"WAKILIN GABAS II",428
4745,KANGIWA,428
4746,"WAKILIN YAMMA 1",428
4747,"WAKILIN YAMMA 1I",428
4748,"WAKILIN KUDU I",428
4749,"WAKILIN KUDU II",428
4750,"WAKILIN AREWA (A)",428
4751,"WAKILIN AREWA (B)",428
4752,"SHINKAFI 'A",428
4753,"SHINKAFI 'B'",428
4754,"WAKILI KUDU III",428
4755,"TSAURI 'A'",429
4756,"TSAURI 'B'",429
4757,"KURFI 'A'",429
4758,"KURFI 'B'",429
4759,"RAWAYAU 'A'",429
4760,"RAWAYAU 'B'",429
4761,BIRCHI,429
4762,BARKIYYA,429
4763,"WURMA 'A'",429
4764,"WURMA 'B'",429
4765,KUSADA,430
4766,DUDUNNI,430
4767,KAIKAI,430
4768,MAWASHI,430
4769,BOKO,430
4770,"BAURANYA 'A'",430
4771,"BAURANYA 'B'",430
4772,"YASHE 'A",430
4773,"YASHE 'B'",430
4774,"BUMBUM 'A'",431
4775,"BUMBUM 'B'",431
4776,DANYASHE,431
4777,"MAI'ADUA 'A'",431
4778,"MAI'ADUA 'B'",431
4779,"MAI'ADUA 'C'",431
4780,"MAI KONI 'A'",431
4781,"MAI KONI 'B'",431
4782,NATSALLE,431
4783,KOZA,431
4784,"MALUM FASHI 'A'",432
4785,"MALUM FASHI 'B'",432
4786,YABA,432
4787,"RAWAN SANYI",432
4788,"BORIN DAWA",432
4789,YARMAMA,432
4790,"GORAR DANSAKA",432
4791,DANSARAI,432
4792,MAKAURACHI,432
4793,DAYI,432
4794,NA-ALMA,432
4795,BUJAWA/GEWAYAU,433
4796,DUWAN/MAKAU,433
4797,MANI,433
4798,BAGIWA,433
4799,TSAGEM/TAKUSHEYI,433
4800,HAMCHETA,433
4801,KWATTA,433
4802,MACHIKA,433
4803,MUDURU,433
4804,JANI,433
4805,MASHI,434
4806,S/RIJIYA,434
4807,BAMBLE,434
4808,GALLU,434
4809,SONKAYA,434
4810,"DOGURU 'A'",434
4811,"DOGURU 'B'",434
4812,KARAU,434
4813,"TAMILO 'A'",434
4814,"TAMILO 'B'",434
4815,"MATAZU 'A",435
4816,"MATAZU 'B'",435
4817,"MAZOJI 'A'",435
4818,"MAZOJI 'B'",435
4819,SAYAYA,435
4820,KOGARI,435
4821,GWARJO,435
4822,KARADUWA,435
4823,DISSI,435
4824,"RINJIN IDI",435
4825,MUSAWA,436
4826,JIKAMSHI,436
4827,DANJANKU/KARACHI,436
4828,KIRA,436
4829,YARADAU/TABANNI,436
4830,TUGE,436
4831,GINGIN,436
4832,"KURKUJAN 'A'",436
4833,DANGANI,436
4834,"KURKUJAN 'B'",436
4835,ABUKUR,437
4836,MAJENGOBIR,437
4837,REMAWA/IYATAWA,437
4838,"SABON GARIN/ALARAIN",437
4839,TSAGERO,437
4840,FARDAMI,437
4841,MAKURDA,437
4842,MASABO/KURABAU,437
4843,"SABUWA 'A'",438
4844,"SABUWA 'B'",438
4845,GAZARI,438
4846,MAIBAKKO,438
4847,DAMARI,438
4848,"DUGUN MU'AZU",438
4849,GAMJI,438
4850,"RAFIN IWA",438
4851,SAYAU,438
4852,TSASKIYA,439
4853,"RUNKA 'A'",439
4854,"BABBAN DUHU 'A'",439
4855,"BABBAN DUHU 'B'",439
4856,"RUNKA 'B'",439
4857,"ZAKKA 'A'",439
4858,"ZAKKA 'B'",439
4859,"BAURE 'A'",439
4860,"BAURE 'B'",439
4861,SANDAMU,440
4862,KARKARKU,440
4863,KWASARAWA,440
4864,"DANEJI 'A'",440
4865,"DANEJI 'B'",440
4866,"FAGO 'A'",440
4867,"FAGO 'B'",440
4868,"RADE 'A'",440
4869,"RADE 'B'",440
4870,KATSAYAL,440
4871,KAGARE,440
4872,YARDAJE,441
4873,KANDA,441
4874,DARGAGE,441
4875,ROGOGO/CIDARI,441
4876,GARNI,441
4877,"KAWARIN KUDI",441
4878,"KAWARIN MALAWAMAI",441
4879,"ALIERO  DANGALADIMA I",442
4880,"ALIERO  DANGALADIMA II",442
4881,"ALIERO S/FADA I",442
4882,"ALIERO S/FADA II",442
4883,DANWARAI,442
4884,"JIGA BIRNI",442
4885,"JIGA MAKERA",442
4886,"KASHIN ZAMA",442
4887,"RAFIN BAUNA",442
4888,SABIYAL,442
4889,BUI,443
4890,CHIBIKE,443
4891,DAURA/SAKKWABE/JARKUKA,443
4892,"GORUN DIKKO",443
4893,FALDE,443
4894,FESKE/JAFFEJI,443
4895,"GUMUMDAI/RAFIN TSAKA",443
4896,LAIMA/JANTULLU,443
4897,SARKA/DANTSOHO,443
4898,YELDU,443
4899,ALWASA/GOTOMO,444
4900,DIKKO,444
4901,FELANDE,444
4902,GALADIMA,444
4903,GULMA,444
4904,"GWAZANGE/KISAWA/U GYAGA",444
4905,"KOKANI NORTH",444
4906,"KOKANI SOUTH",444
4907,LAILABA,444
4908,"SAUWA/KAURAR SANI",444
4909,"TUNGAR ZAZZAGAWA/RUMBUKI/SARKAWA",444
4910,"AUGIE NORTH",445
4911,"AUGIE SOUTH",445
4912,BAGAYE/MERA,445
4913,"BAYAWA NORTH",445
4914,"BAYAWA SOUTH",445
4915,"BIRNIN TUDU/GUDALE",445
4916,BUBUCE,445
4917,DUNDAYE/KWAIDO/ZAGI/ILLELA,445
4918,TIGGI/AWADE,445
4919,BAGUDO/TUGA,446
4920,BAHINDI/BOKI-DOMA,446
4921,BANI/TSAMIYA/KALI,446
4922,ILLO/SABON/GARI/YANTAU,446
4923,KAOJE/GWAMBA,446
4924,KENDE/KURGU,446
4925,LAFAGU/GANTE,446
4926,LOLO/GIRIS,446
4927,MATSINKA/GEZA,446
4928,SHARABI/KWANGUWAI,446
4929,ZAGGA/KWASARA,446
4930,"NASSARAWA - I",447
4931,"NASSARAWA II",447
4932,"BIRNIN KEBBI MARAFA",447
4933,"BIRNIN KEBBI DANGALADIMA",447
4934,"KOLA /TARASA",447
4935,"MAURIDA /KARYO/UNG. MIJIN-NANA",447
4936,GWADANGAJI,447
4937,ZAURO,447
4938,GAWASU,447
4939,KARDI/YAMAMA,447
4940,LAGGA,447
4941,GULUMBE,447
4942,AMBURSA,447
4943,UJARIYO,447
4944,"BUNZA MARAFA",448
4945,"BUNZA DANGALADIMA",448
4946,GWADE,448
4947,MAIDAHINI,448
4948,RAHA,448
4949,SALWAI,448
4950,TILLI/HILEMA,448
4951,TUNGA,448
4952,ZOGRIMA,448
4953,"BANI ZUMBU",449
4954,DOLEKAINA,449
4955,FANA,449
4956,MAIHAUSAWA,449
4957,KYANGAKWAI,449
4958,GEZA,449
4959,"KAMBA / KAMBA",449
4960,KWAKKWABA,449
4961,MAIGWAZA,449
4962,SHIKO,449
4963,BAJIDA,450
4964,BANGU/GARINISA,450
4965,"BIRNIN TUDU",450
4966,"GULBIN KUKA/MAIJARHULA",450
4967,"INGA(BULU) MAIKENDE",450
4968,KANGI,450
4969,FAKAI/ZUSSUN,450
4970,MARAFA,450
4971,"PENIN AMANA/PENIN GABA",450
4972,CHEBERU/BADA,451
4973,DALIJAN,451
4974,DODORU,451
4975,GULMARE,451
4976,"GWANDU MARAFA",451
4977,"GWANDU SARKIN FAWA",451
4978,KAMBAZA,451
4979,MARUDA,451
4980,MALISA,451
4981,"MASAMA KWASGARA",451
4982,ALELU/GEHURU,452
4983,DANGAMAJI,452
4984,DUNBEGU/BAUSARA,452
4985,GINDI/NASSARAWA/KYARMI/GALBI,452
4986,"JANDUTSI/BIRNIN MALAM",452
4987,"JEGA FIRCHIN",452
4988,"JEGA KOKANI",452
4989,"JEGA MAGAJI 'B'",452
4990,"JEGA MAGAJI 'A'",452
4991,KATANGA/FAGADA,452
4992,KIMBA,452
4993,BADARIYA/MAGARZA,453
4994,DANGOMA/GAYI,453
4995,DIGGI,453
4996,ETENE,453
4997,KALGO,453
4998,MUTUBARI,453
4999,NAYILWA,453
5000,WUROGAURI,453
5001,ZUGURU,453
5002,"KOKO MAGAJI",454
5003,ILLELA/S/GARI,454
5004,"KOKO FIRCIN",454
5005,DADA/ALELU,454
5006,JADADI,454
5007,LANI/MANYAN/TAFUKKA/SHIBA,454
5008,BESSE,454
5009,TAKWARE,454
5010,"DUTSIN MARI/DULMERU",454
5011,"ZARIYA KALAKALA/AMIRU",454
5012,MADACCI/FIRINI,454
5013,"MAIKWARI/ KARAMAR/ DAMBA/ BAKOSHI",454
5014,"ANDARAI/ KURUNKUDU/ ZUGUN LIBA",455
5015,"GIWA TAZO/ZARA",455
5016,"GUMBIN KURE",455
5017,KARAYE/DOGONDAJI,455
5018,KAWARA/S/SARA/YARKAMBA,455
5019,"KUBERI / GIDIGA",455
5020,"LIBA/DANWA/KUKA KOGO",455
5021,MAIYAMA,455
5022,MUNGADI/BOTORO,455
5023,SAMBAWA/MAYALO,455
5024,SARANDOSA/GUBBA,455
5025,"BIRNIN YAURI",456
5026,"GAFARA MACHUPA",456
5027,"GARIN BAKA/MAKARIN",456
5028,KWAKWARAN,456
5029,LIBATA/KWANGIA,456
5030,KAMBUWA/DANMARAYA,456
5031,"MAKAWA ULEIRA",456
5032,NGASKI,456
5033,UTONO/HOGE,456
5034,WARA,456
5035,ADAI,457
5036,DANKOLO,457
5037,DOKA/BERE,457
5038,GELWASA,457
5039,JANBIRNI,457
5040,MAZA/MAZA,457
5041,MAKUKU,457
5042,SAKABA,457
5043,"TUDUN KUKA",457
5044,ATUWO,458
5045,BINUWA/GEBBE/BUKUNJI,458
5046,"DUGU TSOHO/DUGU RAHA",458
5047,KAWARA/INGU/SARGO,458
5048,"RAFIN KIRYA/TAFKI TARA",458
5049,SAKACE/GOLONGO/HUNDEJI,458
5050,SAWASHI,458
5051,SHANGA,458
5052,YARBESSE,458
5053,ALJANNARE,459
5054,BANDAN,459
5055,BARBAREJO,459
5056,BAKUWAI,459
5057,DAKINGARI,459
5058,DANDANE,459
5059,DANIYA/SHEMA,459
5060,GINGA,459
5061,GIRO,459
5062,KWAIFA,459
5063,SURU,459
5064,BENA,460
5065,"DAN UMARU/MAIRAIRAI",460
5066,DANKO/MAGA,460
5067,KYABU/KANDU,460
5068,RIBAH/MACHIKA,460
5069,WAJE,460
5070,WASAGU,460
5071,YALMO/SHINDI,460
5072,GWANFI/KELE,460
5073,CHULU/KOMA,461
5074,"GUNGUN SARKI",461
5075,JIJIMA,461
5076,TONDI,461
5077,"YELWA CENTRAL",461
5078,"YELWA EAST",461
5079,"YELWA NORTH",461
5080,"YELWA SOUTH",461
5081,"YELWA WEST",461
5082,ZAMARE,461
5083,BEDI,462
5084,"CIROMAN DABAI",462
5085,"ISGOGO /DAGO",462
5086,MANGA/USHE,462
5087,"RAFIN ZURU",462
5088,RIKOTO,462
5089,RUMU/DABEN/SEME,462
5090,SENCHI,462
5091,TADURGA,462
5092,ZODI,462
5093,OKUNCHI/OZURI/ONIEKA,463
5094,OGAMINANA,463
5095,IRUVUCHEBA,463
5096,IDANUHUA,463
5097,ADAVI-EBA,463
5098,"KUROKO I",463
5099,"KUROKO II",463
5100,"INO ZIOMI/IPAKU/OSISI",463
5101,IKARAWORO/IDOBANYERE,463
5102,"NAGAZI FARM CENTRE",463
5103,EGE/IRUVOCHINOMI,463
5104,"EBIYA NORTH",464
5105,"EBIYA SOUTH",464
5106,ABODI/PATESI,464
5107,ICHUWA/UPAJA,464
5108,BADOKO,464
5109,OGIGIRI,464
5110,ADOGO,464
5111,ACHAGANA,464
5112,ODONU/UNOSI,464
5113,OMGBO,464
5114,"ADOGU/APAMIRA/OGODO UHUOVENE",464
5115,"OBANGEDE/OHUNENE/UKOKO INYE'RE",464
5116,"OLD AJAOKUTA",464
5117,GANAGA/TOWNSHIP,464
5118,"ANKPA TOWNSHIP",465
5119,"ANKPA SUBURB  I",465
5120,"ANKPA SUBURB II",465
5121,"ANKPA  I",465
5122,"ANKPA II",465
5123,"ENJEMA  I",465
5124,"ENJEMA II",465
5125,"ENJEMA  III",465
5126,"ENJEMA  IV",465
5127,"OJOKU  I",465
5128,"OJOKU II",465
5129,"OJOKU  III",465
5130,"OJOKU IV",465
5131,"AKUBA  I",466
5132,"AKUBA  II",466
5133,AYEDE/AKAKANA,466
5134,OZONGULO/KPANCHE,466
5135,IKENDE,466
5136,GBOLOKO,466
5137,KPATA,466
5138,EFORO,466
5139,MOZUM,466
5140,OZUGBE,466
5141,"DEKINA TOWN",467
5142,IYALE,467
5143,EMEWE,467
5144,"ODU  I",467
5145,"ODU  II",467
5146,ABOCHO,467
5147,OGBABEDE,467
5148,"ADUMU EGUME",467
5149,OJIKPADALA,467
5150,ANYIGBA,467
5151,"OKURA OLAFIA",467
5152,"OGANE INIGU",467
5153,ODEKE,468
5154,UJEH,468
5155,IYANO,468
5156,AKPANYO,468
5157,UNALE,468
5158,OJILA,468
5159,EJULE,468
5160,AYAH,468
5161,ANALO,468
5162,ONYEDEGA,468
5163,IGALAOGBA,469
5164,"OWOLI APA",469
5165,IGECHEBA,469
5166,UKWAJA,469
5167,OGEGELE,469
5168,EDE,469
5169,EGA,469
5170,UGWODA,469
5171,ICHALA,469
5172,AVRUGO,470
5173,EKWULOKO,470
5174,ODOLU,470
5175,OJI-AJI,470
5176,AKPANYA,470
5177,UBELE,470
5178,"AJAKA  I",470
5179,"AJAKA  II",470
5180,"OFORACHI I",470
5181,"OFORACHI II",470
5182,AIYEGUNLE,471
5183,"AIYETORO  I",471
5184,"AIYETORO  II",471
5185,IYAH/AYEH,471
5186,ODOKORO,471
5187,AIYERE/ARIMAH,471
5188,OGIDI,471
5189,ILETEJU/ORIGA,471
5190,OGALE/ADUGE,471
5191,"EGBEDA EGGA/OKEDAYO",471
5192,IYARA,471
5193,IFFE/IKOYI/OKEJUMU,471
5194,IYAMOYE,471
5195,"EKINRIN ADE",471
5196,IBGOLAYERE/ILAERE,471
5197,ASUTA,472
5198,ODO-AKETE,472
5199,OKEKOKO,472
5200,AIYEWA,472
5201,AIYETEJU,472
5202,OTU,472
5203,EGBEDA,472
5204,OKEDAYO,472
5205,AKUTUPA-KIRI,472
5206,AIYETORO-KIRI,472
5207,ILUKE,472
5208,OLLE/OKE-OFIN,472
5209,ODO-APE,472
5210,OKEBUKUN,472
5211,"UKWO-KOTON KARFE",473
5212,"ODAKI-KOTON KARFE",473
5213,"KOTONKARFE SOUTH EAST",473
5214,GIRINYA,473
5215,IRENODU,473
5216,AKPASU,473
5217,TAWARI,473
5218,"GEGU-BEKI NORTH",473
5219,"GEGU-BEKI SOUTH",473
5220,"CHIKARA NORTH",473
5221,"CHIKARA SOUTH",473
5222,"LOKOJA - A",474
5223,"LOKOJA - B",474
5224,"LOKOJA - C",474
5225,"LOKOJA - D",474
5226,"LOKOJA - E",474
5227,"KUPA NORTH EAST",474
5228,"KUPA SOUTH WEST",474
5229,OWORO,474
5230,KAKANDA,474
5231,EGGAN,474
5232,"ODOLE - 1",475
5233,"ODOLE - 2",475
5234,"ILETEJU - 1",475
5235,"ILLETEJU  - 2",475
5236,OKEAGI/ILAI,475
5237,OROKERE,475
5238,"TAKETE IDDE/OTAFUN",475
5239,AIYEDAYO/AIYEDARO,475
5240,AGBAFOGUN,475
5241,AIYEDE/OKAGI,475
5242,IGO,476
5243,ALOMA,476
5244,"EJULE ALLAH",476
5245,ITOBE/OKOKENYI,476
5246,"UGWOLAWO  - I",476
5247,"UGWOLAWO  - 2",476
5248,ALOJI,476
5249,OCHADAMU,476
5250,OGBONICHA,476
5251,IBOKO/EFAKWU,476
5252,ENI,477
5253,OSHOBANE,477
5254,OKIBO,477
5255,OKESI,477
5256,ILETEJU,477
5257,AIYEROMI,477
5258,UGUGU,477
5259,OBINOYIN,477
5260,OBATGBEN,477
5261,"OTURU OPOWUROYE",477
5262,"OBEIBA  I",478
5263,"OBEIBA  II",478
5264,IKUEHI,478
5265,OHUETA,478
5266,"OBOROKE EBA",478
5267,"OBOROKE UVETE I",478
5268,"EIKA / OHIZENYI",478
5269,"OKAITO / USUNGWEN",478
5270,"OHUEPE / OMAVI UBORO",478
5271,"OBANGEDE / UHUODO",478
5272,"OBOROKE UVETE - II",478
5273,BARIKI,479
5274,OBESSA,479
5275,ONYUKOKO,479
5276,IDOJI,479
5277,ORIETESU,479
5278,OTUTU,479
5279,"OKENE-EBA / AGASSA/ AHACHE",479
5280,"OBEHIRA UVETE",479
5281,"OBEHIRA EBA",479
5282,ABUGA/OZUJA,479
5283,UPOGORO/ODENKU,479
5284,"IMANE I",480
5285,"IMANE II",480
5286,"OGUGU  I",480
5287,"OGUGU  II",480
5288,"OGUGU III",480
5289,"OLAMABORO I",480
5290,"OLAMABORO II",480
5291,"OLAMABORO III",480
5292,"OLAMABORO IV",480
5293,"OLAMABORO V",480
5294,"ABEJUKOLO  I",481
5295,"ABEJUKOLO  II",481
5296,OPODA/OFEJIJI,481
5297,BAGANA,481
5298,OKPATALA,481
5299,AKPACHA,481
5300,BAGAJI,481
5301,"ICHEKE AJOPACHI",481
5302,OGODU,481
5303,OLLA,481
5304,"IFE OLUKOTUN  I",482
5305,"IFE OLUKOTUN  II",482
5306,PONYAN,482
5307,ALU/IGBAGUN/ORANRE,482
5308,EJUKU,482
5309,"JEGE/OKE/AGI OGBOM/ISAO",482
5310,"MAKUTU I",482
5311,"MAKUTU II",482
5312,ITEDO,482
5313,"ILAFIN/IDOFIN/ODO - OGBA",482
5314,EJIBA,483
5315,"ODO ERI OKOTO",483
5316,"ODO ERE OKE ERE",483
5317,"ISAULU ESA/OKOLOKE/OKUNRAN",483
5318,IYAMERIN/IGBARUKU,483
5319,"ODO ARA OMI OGGA",483
5320,"OKE EGBE  I",483
5321,"OKE EGBE  II",483
5322,"OKE EGBE  III",483
5323,"OKE EGBE  IV",483
5324,"ODO EGBE  I",483
5325,"ODO EGBE  II",483
5326,"ODO  EGBE",483
5327,YOWERE/SOSOKI,484
5328,ADIGBONGBO/AWE/ORIMARO,484
5329,ELEBUE/AGBONA/FATA,484
5330,ONIRE/ODEGIWA/ALAPA,484
5331,"YOWERE 11/OKEWERU",484
5332,GAMBARI/AIYEKALE,484
5333,EFUE/BERIKODO,484
5334,OWODE/GBOGUN,484
5335,BALLAH/OTTE,484
5336,OGBONDOROKO/REKE,484
5337,AGO-OJA/OSHIN/SAPATI/LADUBA,484
5338,AFON,484
5339,ILA-OJA,484
5340,OGELE,484
5341,BUDO-EGBA,484
5342,OKESHO,484
5343,ODO-ODE/ABOTO,484
5344,BORIYA/SHIYA,485
5345,GURE/GWASORO,485
5346,GWEDEBERERU/BABANE,485
5347,GWANARA,485
5348,ILESHA,485
5349,KENU/TABERU,485
5350,KPAURA/YAKIRU,485
5351,KIYORU/BWEN,485
5352,OKUTA,485
5353,SHINAWU/TUNBUYAN,485
5354,YASHIKIRA,485
5355,"LAFIAGI 1",486
5356,"LAFIAGI 11",486
5357,"LAFIAGI 111",486
5358,"LAFIAGI 1V",486
5359,"TSARAGI 1",486
5360,"TSARAGI 11",486
5361,"TSARAGI 111",486
5362,"TSONGA 1",486
5363,"TSONGA 11",486
5364,"TSONGA 111",486
5365,ERUKU,487
5366,ISAPA,487
5367,KORO,487
5368,"OBBO-AIYEGGUNLE 1",487
5369,"OBBO-AIYEGGUNLE 11",487
5370,OBBO-ILE,487
5371,"OSI 1",487
5372,"OSI 11",487
5373,OPIN,487
5374,OKE-OPIN/ETAN,487
5375,"OKE-ODE 1",488
5376,"OKE-ODE 11",488
5377,"OKE-ODE 111",488
5378,ILE-IRE,488
5379,AGUNJIN,488
5380,ORO-AGO,488
5381,OMUPO,488
5382,"SHARE 1",488
5383,"SHARE 11",488
5384,"SHARE 111",488
5385,"SHARE 1V",488
5386,"SHARE V",488
5387,"IGBAJA 1",488
5388,"IGBAJA 11",488
5389,"IGBAJA 111",488
5390,"IDOFIAN 1",488
5391,"IDOFIAN 11",488
5392,AGBEYANGI/GBADAMU/OSIN,489
5393,"GAMBARI 1",489
5394,"BALOGUN GAMBARI 11",489
5395,IBAGUN,489
5396,APADO,489
5397,IPONRIN,489
5398,"MAGAJI ARE 1",489
5399,"MAGAJI ARE 11",489
5400,MARAFA/PEPELE,489
5401,MAYA/ILE-APA,489
5402,"OKE OYI/OKE OSE/ALALUBOSA",489
5403,"AKANBI -1",490
5404,"AKANBI -11",490
5405,"AKANBI -111",490
5406,"AKANBI -1V",490
5407,"AKANBI -V",490
5408,"BALOGUN-FULANI I",490
5409,"BALOGUN-FULANI 11",490
5410,"BALOGUN-FULANI 111",490
5411,"OKAKA 1",490
5412,"OKAKA 11",490
5413,OKE-OGUN,490
5414,ADEWOLE,491
5415,AJIKOBI,491
5416,BABOKO,491
5417,BADARI,491
5418,"BALOGUN ALANAMU CENTRAL",491
5419,"MAGAJI NGERI",491
5420,OLOJE,491
5421,OJUEKUN/ZARUMI,491
5422,OKO-ERIN,491
5423,UBANDAWAKI,491
5424,"WARRAH/EGBE JILA/OSHIN",491
5425,"AJASE IPO 1",492
5426,"AJASE IPO 11",492
5427,ARANDUN,492
5428,ESIE/IJAN,492
5429,IPETU/RORE/ARAN-ORIN,492
5430,"OMU-ARAN 1 (ARAN)",492
5431,"OMU-ARAN 11 (IHAYE)",492
5432,"OMU-ARAN 111 (IFAJA)",492
5433,"ORO 1",492
5434,"ORO 11",492
5435,OKO,492
5436,ALLA,493
5437,EDIDI,493
5438,"ISANLU 1",493
5439,"ISANLU 11",493
5440,IJARA,493
5441,IWO,493
5442,"OWU ISIN",493
5443,"OKE ONIGBIN",493
5444,SABAJA/PAMO,493
5445,"OKE ABA",493
5446,ADENA,494
5447,BANI,494
5448,"GWANABE 1",494
5449,"GWANABE 11",494
5450,"GWARI A (GWARIA)",494
5451,"KAIAMA 1",494
5452,"KAIAMA 11",494
5453,"KAIAMA 111",494
5454,KEMANJI,494
5455,WAJIBE,494
5456,JEBBA,495
5457,BODE-SAADU,495
5458,OKEMI,495
5459,LANWA,495
5460,EJIDONGARI,495
5461,OKUTALA,495
5462,BABADUDU,495
5463,OLORU,495
5464,PAKUNMO,495
5465,WOMI/AYAKI,495
5466,ABATI/ALARA,495
5467,SHAO,495
5468,LOGUN/JEHUNKUNNU,495
5469,MALETE/GBUGUDU,495
5470,AJANAKU,495
5471,MEGIDA,495
5472,AROBADI,495
5473,BALOGUN,496
5474,"SHAWO SOUTH WEST",496
5475,"SHAWO CENTRAL",496
5476,"SHAWO SOUTH EAST",496
5477,"ESSA - A",496
5478,"ESSA - B",496
5479,"ESSA - C",496
5480,"OJOMU NORTH/NORTH WEST",496
5481,"OJOMU  CENTRAL 1",496
5482,"OJOMU  CENTRAL 11",496
5483,"OJOMU  SOUTH EAST",496
5484,IGBOIDUN,496
5485,AIYEDUN,497
5486,EKAN,497
5487,IMOJI/ILALE/ERINMOPE,497
5488,ILOFFA,497
5489,IMODE/EGOSI,497
5490,"IDOFIN IGBANA 1",497
5491,"IDOFIN IGBANA 11",497
5492,"IDOFIN /ODO-ASHE",497
5493,"ODO-OWA 1",497
5494,"ODO-OWA 11",497
5495,"ERIN-ILE SOUTH",498
5496,ILEMONA,498
5497,IGBONA,498
5498,IRRA,498
5499,INAJA/AHOGBADA,498
5500,IKOTUN,498
5501,OJOKU,498
5502,IJAGBO,498
5503,IGOSUN,498
5504,IPEE,498
5505,"ERIN-ILE NORTH",498
5506,"PATIGI 1",499
5507,"PATIGI 11",499
5508,"PATIGI 111",499
5509,"PATIGI 1V",499
5510,"KPADA 1",499
5511,"KPADA 11",499
5512,"KPADA 111",499
5513,"LADE 1",499
5514,"LADE 11",499
5515,"LADE 111",499
5516,ISALE/IDIMANGORO,500
5517,ILORO/ONIPETESI,500
5518,ONIWAYA/PAPA-UKU,500
5519,AGBOTIKUYO/DOPEMU,500
5520,"OYEWOLE/PAPA ASHAFA",500
5521,OKEKOTO,500
5522,KEKE,500
5523,DAROCHA,500
5524,"TABON TABON/OKO OBA",500
5525,"ORILE AGEGE/OKO OBA",500
5526,"ISALE ODO",500
5527,"AGO HAUSA",501
5528,AWODI-ORA,501
5529,WILMER,501
5530,OLODI,501
5531,TOLU,501
5532,"TEMIDIRE I",501
5533,"OJO ROAD",501
5534,LAYENI,501
5535,"ALABA ORO",501
5536,MOSAFEJO,501
5537,"TEMIDIRE II",501
5538,SHASHA/AKOWONJO,502
5539,EGBEDA/ALIMOSHO,502
5540,"IDIMU/ISHERI OLOFIN",502
5541,IKOTUN/IJEGUN,502
5542,EGBE/AGODO,502
5543,IGANDO/EGAN,502
5544,"IPAJA NORTH",502
5545,"IPAJA SOUTH",502
5546,"AYOBO/IJON VILLAGE (CAMP DAVID)",502
5547,PLEASURE/OKE-ODO,502
5548,ABULE-EGBA/ABORU/MEIRAN/ALAGBADO,502
5549,"AMUWO-ODOFIN HOUSING ESTATE, MILE 2",503
5550,"FESTAC 1",503
5551,"FESTAC II",503
5552,KIRIKIRI,503
5553,AMUWO,503
5554,IJEGUN,503
5555,SATELLITE,503
5556,IREDE,503
5557,IBESHE,503
5558,IGBOLOGUN,503
5559,"FESTAC III",503
5560,"APAPA I (MARINE RD. & ENVIRONS)",504
5561,"APAPA II (LIVERPOOL RD. AND ENVIRONS)",504
5562,"APAPA III (CREEK RD. TINCAN/SNAKE ISLAND",504
5563,"APAPA IV (PELEWURA CRESCENT AND ENVIRONS)",504
5564,IJORA-OLOYE,504
5565,"OLODAN ST. OLOJOWOU ST/ALH.DOGO OLATOKUNBO ST. IGANMU",504
5566,"GASKIYA & ENVIRONS",504
5567,"AFOLABI ALASIA STR. AND ENVIRONS",504
5568,"MALU ROAD AND ENVIRONS",504
5569,"SARI AND ENVIRONS",504
5570,POSUKOH,505
